target_id	length	eff_length	est_counts	tpm
gene-BBC0122_RS00320	912	667.192	0	0
gene-BBC0122_RS00325	1806	1560.98	1	0.296984
gene-BBC0122_RS00335	849	604.319	1	0.76712
gene-BBC0122_RS00340	843	598.379	0	0
gene-BBC0122_RS00350	306	115.839	0	0
gene-BBC0122_RS00355	1923	1677.98	10	2.76276
gene-BBC0122_RS00360	1164	918.979	1	0.504457
gene-BBC0122_RS00365	1188	942.979	0	0
gene-BBC0122_RS00370	1305	1059.98	2	0.874707
gene-BBC0122_RS00375	1185	939.979	2	0.986374
gene-BBC0122_RS00380	1164	918.979	0	0
gene-BBC0122_RS00390	1170	924.979	0	0
gene-BBC0122_RS00395	711	467.859	1	0.990867
gene-BBC0122_RS00400	363	155.869	0	0
gene-BBC0122_RS00405	678	435.493	0	0
gene-BBC0122_RS00410	765	521.267	0	0
gene-BBC0122_RS00415	774	530.161	0	0
gene-BBC0122_RS00420	537	299.373	2	3.09704
gene-BBC0122_RS00425	1452	1206.98	0	0
gene-BBC0122_RS00430	912	667.192	0	0
gene-BBC0122_RS00435	1824	1578.98	0	0
gene-BBC0122_RS00440	1014	768.979	0	0
gene-BBC0122_RS00445	963	718.053	2	1.29123
gene-BBC0122_RS00450	1323	1077.98	0	0
gene-BBC0122_RS00455	351	147.315	0	0
gene-BBC0122_RS00460	855	610.319	0	0
gene-BBC0122_RS00465	1392	1146.98	0	0
gene-BBC0122_RS00470	996	750.979	0	0
gene-BBC0122_RS00475	324	128.099	1	3.61897
gene-BBC0122_RS00480	795	550.891	0	0
gene-BBC0122_RS00485	759	515.319	1	0.899609
gene-BBC0122_RS00490	651	408.748	0	0
gene-BBC0122_RS00495	597	356.31	0	0
gene-BBC0122_RS00500	1008	762.979	1	0.6076
gene-BBC0122_RS00505	558	318.964	2	2.90682
gene-BBC0122_RS00510	1311	1065.98	0	0
gene-BBC0122_RS00515	1017	771.979	0	0
gene-BBC0122_RS00520	882	637.257	0	0
gene-BBC0122_RS00525	825	580.497	0	0
gene-BBC0122_RS00530	744	500.471	0	0
gene-BBC0122_RS00540	489	256.063	0	0
gene-BBC0122_RS00545	852	607.319	0	0
gene-BBC0122_RS00550	1122	876.979	0	0
gene-BBC0122_RS00555	336	136.319	0	0
gene-BBC0122_RS00560	282	102.015	0	0
gene-BBC0122_RS00565	648	405.871	0	0
gene-BBC0122_RS00570	594	353.453	1	1.31159
gene-BBC0122_RS00575	783	539	0	0
gene-BBC0122_RS00585	1548	1302.98	0	0
gene-BBC0122_RS00590	585	344.769	0	0
gene-BBC0122_RS00595	468	238.073	0	0
gene-BBC0122_RS00600	429	206.083	0	0
gene-BBC0122_RS00605	432	208.434	0	0
gene-BBC0122_RS00610	1230	984.979	1	0.470655
gene-BBC0122_RS00615	498	263.992	0	0
gene-BBC0122_RS00620	390	176.678	0	0
gene-BBC0122_RS00625	822	577.497	0	0
gene-BBC0122_RS00630	1599	1353.98	0	0
gene-BBC0122_RS00635	3201	2955.98	0	0
gene-BBC0122_RS00640	1533	1287.98	1	0.359933
gene-BBC0122_RS00645	1944	1698.98	0	0
gene-BBC0122_RS00650	4695	4449.98	4	0.416708
gene-BBC0122_RS00655	555	316.157	0	0
gene-BBC0122_RS12735	69	33.0571	0	0
gene-BBC0122_RS00660	972	727.053	0	0
gene-BBC0122_RS00665	924	679.192	0	0
gene-BBC0122_RS00670	942	697.053	1	0.665065
gene-BBC0122_RS00680	1020	774.979	0	0
gene-BBC0122_RS00685	1401	1155.98	1	0.401033
gene-BBC0122_RS00690	2484	2238.98	0	0
gene-BBC0122_RS00695	1488	1242.98	0	0
gene-BBC0122_RS00700	720	476.763	1	0.97236
gene-BBC0122_RS00705	3087	2841.98	0	0
gene-BBC0122_RS00710	3483	3237.98	1	0.143171
gene-BBC0122_RS00715	324	128.099	1	3.61897
gene-BBC0122_RS00720	339	138.418	0	0
gene-BBC0122_RS00725	1584	1338.98	0	0
gene-BBC0122_RS00730	1665	1419.98	1	0.326474
gene-BBC0122_RS00735	492	258.611	0	0
gene-BBC0122_RS00740	588	347.63	0	0
gene-BBC0122_RS00745	237	76.4907	0	0
gene-BBC0122_RS00750	366	158.075	0	0
gene-BBC0122_RS00755	540	302.22	0	0
gene-BBC0122_RS00760	612	370.723	0	0
gene-BBC0122_RS00770	537	299.373	0	0
gene-BBC0122_RS00775	438	213.075	0	0
gene-BBC0122_RS00780	1596	1350.98	5	1.71574
gene-BBC0122_RS00785	723	479.715	3	2.89913
gene-BBC0122_RS00790	1788	1542.98	0	0
gene-BBC0122_RS00795	468	238.073	0	0
gene-BBC0122_RS00800	408	189.801	2	4.88496
gene-BBC0122_RS00805	279	100.47	0	0
gene-BBC0122_RS00815	624	382.382	1	1.21236
gene-BBC0122_RS00820	1020	774.979	1	0.598191
gene-BBC0122_RS00825	870	625.257	0	0
gene-BBC0122_RS00830	933	688.192	0	0
gene-BBC0122_RS00845	744	500.471	0	0
gene-BBC0122_RS00850	930	685.192	1	0.676578
gene-BBC0122_RS00855	531	293.826	1	1.57775
gene-BBC0122_RS00860	1191	945.979	0	0
gene-BBC0122_RS00865	1467	1221.98	2	0.758746
gene-BBC0122_RS00870	987	741.979	0	0
gene-BBC0122_RS00875	588	347.63	0	0
gene-BBC0122_RS00880	618	376.497	0	0
gene-BBC0122_RS00885	921	676.192	0	0
gene-BBC0122_RS00890	585	344.769	0	0
gene-BBC0122_RS00895	591	350.559	0	0
gene-BBC0122_RS00900	369	160.294	0	0
gene-BBC0122_RS00905	1371	1125.98	0	0
gene-BBC0122_RS00910	1359	1113.98	0	0
gene-BBC0122_RS00915	486	253.274	0	0
gene-BBC0122_RS00920	462	233.063	0	0
gene-BBC0122_RS00925	249	83.6254	0	0
gene-BBC0122_RS00930	429	206.083	6	13.4971
gene-BBC0122_RS00935	741	497.471	0	0
gene-BBC0122_RS00940	1053	807.979	0	0
gene-BBC0122_RS00945	204	56.8444	1	8.15535
gene-BBC0122_RS00950	402	185.383	0	0
gene-BBC0122_RS00955	822	577.497	1	0.80275
gene-BBC0122_RS00960	1086	840.979	1	0.551245
gene-BBC0122_RS00965	2415	2169.98	1	0.213636
gene-BBC0122_RS00970	1503	1257.98	2	0.737032
gene-BBC0122_RS00975	762	518.319	0	0
gene-BBC0122_RS00980	1509	1263.98	0	0
gene-BBC0122_RS00985	282	102.015	0	0
gene-BBC0122_RS00990	1020	774.979	1	0.598191
gene-BBC0122_RS00995	1320	1074.98	0	0
gene-BBC0122_RS01000	897	652.257	2	1.42148
gene-BBC0122_RS01005	831	586.439	1	0.79051
gene-BBC0122_RS01010	1167	921.979	1	0.502816
gene-BBC0122_RS01015	651	408.748	0	0
gene-BBC0122_RS01020	714	470.859	0	0
gene-BBC0122_RS01025	1005	759.979	1	0.609998
gene-BBC0122_RS01035	1299	1053.98	0	0
gene-BBC0122_RS01040	1380	1134.98	0	0
gene-BBC0122_RS01045	1254	1008.98	0	0
gene-BBC0122_RS01050	1581	1335.98	0	0
gene-BBC0122_RS01055	783	539	0	0
gene-BBC0122_RS01060	627	385.344	0	0
gene-BBC0122_RS01065	273	97.4573	0	0
gene-BBC0122_RS01070	519	282.854	0	0
gene-BBC0122_RS01075	921	676.192	0	0
gene-BBC0122_RS01080	822	577.497	0	0
gene-BBC0122_RS01085	852	607.319	0	0
gene-BBC0122_RS01090	909	664.192	0	0
gene-BBC0122_RS01095	777	533.161	0	0
gene-BBC0122_RS01100	312	120.024	0	0
gene-BBC0122_RS01105	621	379.459	1	1.2217
gene-BBC0122_RS01110	384	172.032	0	0
gene-BBC0122_RS01115	393	178.972	0	0
gene-BBC0122_RS01120	573	333.009	0	0
gene-BBC0122_RS01125	1461	1215.98	0	0
gene-BBC0122_RS01130	888	643.257	0	0
gene-BBC0122_RS01135	360	153.638	0	0
gene-BBC0122_RS01140	771	527.267	0	0
gene-BBC0122_RS01145	2550	2304.98	0	0
gene-BBC0122_RS01150	690	447.272	0	0
gene-BBC0122_RS01155	720	476.763	0	0
gene-BBC0122_RS01160	504	269.36	0	0
gene-BBC0122_RS01165	561	321.769	0	0
gene-BBC0122_RS01170	1302	1056.98	0	0
gene-BBC0122_RS01175	2484	2238.98	0	0
gene-BBC0122_RS01180	345	142.952	0	0
gene-BBC0122_RS01190	2430	2184.98	3	0.636508
gene-BBC0122_RS01200	1305	1059.98	1	0.437354
gene-BBC0122_RS01205	8595	8349.98	1	0.0555194
gene-BBC0122_RS01210	2295	2049.98	0	0
gene-BBC0122_RS01215	2712	2466.98	0	0
gene-BBC0122_RS01220	1173	927.979	0	0
gene-BBC0122_RS01225	1596	1350.98	0	0
gene-BBC0122_RS01230	1839	1593.98	3	0.872506
gene-BBC0122_RS01235	636	393.992	0	0
gene-BBC0122_RS01240	966	721.053	0	0
gene-BBC0122_RS01245	1449	1203.98	0	0
gene-BBC0122_RS01255	402	185.383	0	0
gene-BBC0122_RS01260	1329	1083.98	2	0.855341
gene-BBC0122_RS01265	648	405.871	0	0
gene-BBC0122_RS01270	1701	1455.98	2	0.636803
gene-BBC0122_RS01275	480	248.396	0	0
gene-BBC0122_RS01280	522	285.477	0	0
gene-BBC0122_RS01285	690	447.272	0	0
gene-BBC0122_RS01290	558	318.964	0	0
gene-BBC0122_RS01295	966	721.053	0	0
gene-BBC0122_RS01300	2073	1827.98	3	0.760817
gene-BBC0122_RS01310	1026	780.979	1	0.593596
gene-BBC0122_RS01315	924	679.192	0	0
gene-BBC0122_RS01320	1200	954.979	0	0
gene-BBC0122_RS01330	564	324.507	1	1.42858
gene-BBC0122_RS01335	1215	969.979	0	0
gene-BBC0122_RS01340	612	370.723	0	0
gene-BBC0122_RS01345	1101	855.979	2	1.08317
gene-BBC0122_RS01350	1476	1230.98	1	0.376599
gene-BBC0122_RS01360	606	364.946	0	0
gene-BBC0122_RS01365	216	64.5355	0	0
gene-BBC0122_RS01370	771	527.267	1	0.879223
gene-BBC0122_RS01375	666	423.622	0	0
gene-BBC0122_RS01380	624	382.382	0	0
gene-BBC0122_RS01385	2694	2448.98	12	2.27157
gene-BBC0122_RS01390	267	94.2014	1	4.92122
gene-BBC0122_RS01400	1500	1254.98	1	0.369397
gene-BBC0122_RS01405	1119	873.979	0	0
gene-BBC0122_RS01410	1308	1062.98	0	0
gene-BBC0122_RS01415	438	213.075	0	0
gene-BBC0122_RS01425	981	736.053	3	1.88948
gene-BBC0122_RS01430	2019	1773.98	17	4.44253
gene-BBC0122_RS01435	690	447.272	1	1.03647
gene-BBC0122_RS01440	435	210.825	2	4.39782
gene-BBC0122_RS01450	489	256.063	0	0
gene-BBC0122_RS01455	669	426.579	0	0
gene-BBC0122_RS01460	495	261.208	0	0
gene-BBC0122_RS01465	1365	1119.98	0	0
gene-BBC0122_RS01470	1080	834.979	0	0
gene-BBC0122_RS01475	474	243.293	0	0
gene-BBC0122_RS01480	1007	761.979	0	0
gene-BBC0122_RS01485	1611	1365.98	0	0
gene-BBC0122_RS01490	414	194.379	0	0
gene-BBC0122_RS01495	1266	1020.98	2	0.90812
gene-BBC0122_RS01500	717	473.859	0	0
gene-BBC0122_RS01505	699	456.137	0	0
gene-BBC0122_RS01510	1632	1386.98	1	0.334241
gene-BBC0122_RS01515	634	391.992	1	1.18264
gene-BBC0122_RS01520	2649	2403.98	3	0.578523
gene-BBC0122_RS01525	399	183.477	0	0
gene-BBC0122_RS01530	963	718.053	0	0
gene-BBC0122_RS01535	1632	1386.98	0	0
gene-BBC0122_RS01540	270	95.7277	0	0
gene-BBC0122_RS01545	2295	2049.98	2	0.452283
gene-BBC0122_RS01555	1002	756.979	0	0
gene-BBC0122_RS01560	819	574.497	0	0
gene-BBC0122_RS01565	1221	975.979	0	0
gene-BBC0122_RS01570	510	274.914	1	1.6863
gene-BBC0122_RS01575	429	206.083	0	0
gene-BBC0122_RS01580	978	733.053	0	0
gene-BBC0122_RS01585	1245	999.979	0	0
gene-BBC0122_RS01590	606	364.946	0	0
gene-BBC0122_RS01595	324	128.099	0	0
gene-BBC0122_RS01600	2001	1755.98	1	0.264004
gene-BBC0122_RS01610	411	192.231	1	2.4116
gene-BBC0122_RS01615	915	670.192	0	0
gene-BBC0122_RS01620	861	616.319	0	0
gene-BBC0122_RS01625	741	497.471	0	0
gene-BBC0122_RS01630	546	307.663	0	0
gene-BBC0122_RS01635	1824	1578.98	0	0
gene-BBC0122_RS01640	1107	861.979	0	0
gene-BBC0122_RS01645	1161	915.979	0	0
gene-BBC0122_RS01650	1626	1380.98	0	0
gene-BBC0122_RS01655	234	74.5854	0	0
gene-BBC0122_RS01660	768	524.267	0	0
gene-BBC0122_RS01665	939	694.192	0	0
gene-BBC0122_RS01670	1050	804.979	3	1.72769
gene-BBC0122_RS01675	1485	1239.98	0	0
gene-BBC0122_RS01680	1293	1047.98	3	1.32708
gene-BBC0122_RS01685	759	515.319	1	0.899609
gene-BBC0122_RS01690	723	479.715	0	0
gene-BBC0122_RS01700	1032	786.979	6	3.53442
gene-BBC0122_RS01705	2370	2124.98	0	0
gene-BBC0122_RS01715	1095	849.979	0	0
gene-BBC0122_RS01720	1194	948.979	0	0
gene-BBC0122_RS01725	1866	1620.98	1	0.285991
gene-BBC0122_RS01730	240	78.424	0	0
gene-BBC0122_RS01735	1023	777.979	0	0
gene-BBC0122_RS01740	1323	1077.98	0	0
gene-BBC0122_RS01745	756	512.319	0	0
gene-BBC0122_RS01750	246	81.93	0	0
gene-BBC0122_RS01755	801	556.78	0	0
gene-BBC0122_RS01760	1332	1086.98	1	0.42649
gene-BBC0122_RS01765	1341	1095.98	0	0
gene-BBC0122_RS01770	1473	1227.98	0	0
gene-BBC0122_RS01775	570	330.11	0	0
gene-BBC0122_RS01780	1929	1683.98	0	0
gene-BBC0122_RS01785	450	222.888	0	0
gene-BBC0122_RS01790	834	589.439	0	0
gene-BBC0122_RS01795	630	388.227	0	0
gene-BBC0122_RS01800	2916	2670.98	1	0.173564
gene-BBC0122_RS01805	741	497.471	29	27.0247
gene-BBC0122_RS01810	738	494.521	5	4.68722
gene-BBC0122_RS01815	621	379.459	0	0
gene-BBC0122_RS01820	1383	1137.98	2	0.814753
gene-BBC0122_RS01825	876	631.257	0	0
gene-BBC0122_RS01835	1245	999.979	3	1.39079
gene-BBC0122_RS01840	945	700.053	0	0
gene-BBC0122_RS01845	1008	762.979	0	0
gene-BBC0122_RS01850	855	610.319	0	0
gene-BBC0122_RS01855	723	479.715	0	0
gene-BBC0122_RS01860	699	456.137	0	0
gene-BBC0122_RS01865	1539	1293.98	0	0
gene-BBC0122_RS01870	3747	3501.98	0	0
gene-BBC0122_RS01875	2714	2468.98	0	0
gene-BBC0122_RS01880	702	459.091	1	1.00979
gene-BBC0122_RS01885	225	69.6937	0	0
gene-BBC0122_RS01890	648	405.871	0	0
gene-BBC0122_RS01895	207	58.8011	0	0
gene-BBC0122_RS01900	423	201.407	0	0
gene-BBC0122_RS01905	960	715.053	0	0
gene-BBC0122_RS01915	1212	966.979	0	0
gene-BBC0122_RS01920	732	488.57	0	0
gene-BBC0122_RS01925	816	571.554	0	0
gene-BBC0122_RS01930	987	741.979	0	0
gene-BBC0122_RS01935	423	201.407	0	0
gene-BBC0122_RS01940	351	147.315	0	0
gene-BBC0122_RS01945	909	664.192	0	0
gene-BBC0122_RS01950	1200	954.979	0	0
gene-BBC0122_RS01955	789	544.946	0	0
gene-BBC0122_RS01960	759	515.319	0	0
gene-BBC0122_RS01965	1848	1602.98	0	0
gene-BBC0122_RS01970	777	533.161	0	0
gene-BBC0122_RS01975	831	586.439	0	0
gene-BBC0122_RS01980	681	438.406	0	0
gene-BBC0122_RS01985	885	640.257	0	0
gene-BBC0122_RS01990	897	652.257	0	0
gene-BBC0122_RS01995	738	494.521	0	0
gene-BBC0122_RS02000	1776	1530.98	0	0
gene-BBC0122_RS02005	1311	1065.98	0	0
gene-BBC0122_RS02010	1497	1251.98	0	0
gene-BBC0122_RS02015	882	637.257	0	0
gene-BBC0122_RS02020	3459	3213.98	0	0
gene-BBC0122_RS02030	1446	1200.98	0	0
gene-BBC0122_RS02035	1281	1035.98	0	0
gene-BBC0122_RS02040	1302	1056.98	0	0
gene-BBC0122_RS02045	1293	1047.98	0	0
gene-BBC0122_RS02050	1038	792.979	0	0
gene-BBC0122_RS02055	1302	1056.98	0	0
gene-BBC0122_RS02060	1481	1235.98	0	0
gene-BBC0122_RS02065	180	43.3683	0	0
gene-BBC0122_RS02070	270	95.7277	0	0
gene-BBC0122_RS02080	1458	1212.98	0	0
gene-BBC0122_RS02085	1131	885.979	0	0
gene-BBC0122_RS02090	987	741.979	0	0
gene-BBC0122_RS02095	603	362.092	5	6.40149
gene-BBC0122_RS02105	1401	1155.98	0	0
gene-BBC0122_RS02110	897	652.257	0	0
gene-BBC0122_RS02115	1245	999.979	0	0
gene-BBC0122_RS02120	354	149.371	0	0
gene-BBC0122_RS02125	1239	993.979	1	0.466394
gene-BBC0122_RS02130	948	703.053	1	0.659389
gene-BBC0122_RS02135	282	102.015	0	0
gene-BBC0122_RS02140	771	527.267	0	0
gene-BBC0122_RS02145	705	462.091	0	0
gene-BBC0122_RS02150	1188	942.979	0	0
gene-BBC0122_RS02155	1206	960.979	0	0
gene-BBC0122_RS02160	702	459.091	0	0
gene-BBC0122_RS02165	708	464.952	0	0
gene-BBC0122_RS02170	771	527.267	0	0
gene-BBC0122_RS02180	687	444.317	1	1.04337
gene-BBC0122_RS02185	1296	1050.98	0	0
gene-BBC0122_RS02190	630	388.227	0	0
gene-BBC0122_RS02195	774	530.161	0	0
gene-BBC0122_RS02200	1008	762.979	2	1.2152
gene-BBC0122_RS02205	777	533.161	0	0
gene-BBC0122_RS02210	735	491.521	0	0
gene-BBC0122_RS02215	900	655.257	2	1.41497
gene-BBC0122_RS02220	186	46.7264	0	0
gene-BBC0122_RS02225	738	494.521	2	1.87489
gene-BBC0122_RS02230	375	164.968	1	2.81015
gene-BBC0122_RS02235	783	539	0	0
gene-BBC0122_RS02240	978	733.053	0	0
gene-BBC0122_RS02245	1197	951.979	0	0
gene-BBC0122_RS02250	396	181.422	0	0
gene-BBC0122_RS02255	369	160.294	0	0
gene-BBC0122_RS02260	867	622.257	0	0
gene-BBC0122_RS02265	729	485.618	0	0
gene-BBC0122_RS02270	729	485.618	0	0
gene-BBC0122_RS02275	1350	1104.98	0	0
gene-BBC0122_RS02280	876	631.257	0	0
gene-BBC0122_RS02285	1098	852.979	0	0
gene-BBC0122_RS02290	1413	1167.98	1	0.396913
gene-BBC0122_RS02295	1299	1053.98	0	0
gene-BBC0122_RS02300	702	459.091	0	0
gene-BBC0122_RS02305	1656	1410.98	0	0
gene-BBC0122_RS02310	930	685.192	0	0
gene-BBC0122_RS02315	750	506.37	1	0.915508
gene-BBC0122_RS02320	1149	903.979	0	0
gene-BBC0122_RS02325	1182	936.979	0	0
gene-BBC0122_RS02330	1179	933.979	0	0
gene-BBC0122_RS02335	2058	1812.98	0	0
gene-BBC0122_RS02340	1170	924.979	0	0
gene-BBC0122_RS02345	876	631.257	0	0
gene-BBC0122_RS02350	963	718.053	0	0
gene-BBC0122_RS02355	720	476.763	0	0
gene-BBC0122_RS02360	702	459.091	0	0
gene-BBC0122_RS02365	966	721.053	0	0
gene-BBC0122_RS02370	753	509.319	0	0
gene-BBC0122_RS02375	864	619.257	0	0
gene-BBC0122_RS02380	1272	1026.98	0	0
gene-BBC0122_RS02385	981	736.053	2	1.25965
gene-BBC0122_RS02395	858	613.319	0	0
gene-BBC0122_RS02400	1089	843.979	0	0
gene-BBC0122_RS02405	921	676.192	0	0
gene-BBC0122_RS02410	774	530.161	0	0
gene-BBC0122_RS02415	693	450.182	1	1.02977
gene-BBC0122_RS02420	2517	2271.98	2	0.40809
gene-BBC0122_RS02425	786	542	0	0
gene-BBC0122_RS02430	456	227.816	0	0
gene-BBC0122_RS02435	267	94.2014	0	0
gene-BBC0122_RS02440	1572	1326.98	1	0.349354
gene-BBC0122_RS02445	573	333.009	0	0
gene-BBC0122_RS02450	792	547.891	0	0
gene-BBC0122_RS02455	1491	1245.98	0	0
gene-BBC0122_RS02460	1143	897.979	0	0
gene-BBC0122_RS02465	702	459.091	0	0
gene-BBC0122_RS02470	198	53.3409	0	0
gene-BBC0122_RS02475	531	293.826	1	1.57775
gene-BBC0122_RS02480	1632	1386.98	0	0
gene-BBC0122_RS02490	1389	1143.98	0	0
gene-BBC0122_RS02495	1635	1389.98	8	2.66816
gene-BBC0122_RS02500	297	110.885	9	37.6269
gene-BBC0122_RS02505	576	335.942	0	0
gene-BBC0122_RS02510	492	258.611	0	0
gene-BBC0122_RS02515	876	631.257	0	0
gene-BBC0122_RS02520	1068	822.979	0	0
gene-BBC0122_RS02525	1563	1317.98	0	0
gene-BBC0122_RS02530	2784	2538.98	0	0
gene-BBC0122_RS02535	846	601.319	0	0
gene-BBC0122_RS02540	993	747.979	0	0
gene-BBC0122_RS02545	861	616.319	0	0
gene-BBC0122_RS02550	252	85.3285	0	0
gene-BBC0122_RS02555	561	321.769	0	0
gene-BBC0122_RS02560	339	138.418	1	3.34917
gene-BBC0122_RS02565	330	131.958	0	0
gene-BBC0122_RS02570	852	607.319	0	0
gene-BBC0122_RS02580	2094	1848.98	0	0
gene-BBC0122_RS02585	768	524.267	0	0
gene-BBC0122_RS02590	396	181.422	0	0
gene-BBC0122_RS02595	603	362.092	0	0
gene-BBC0122_RS02600	453	225.318	1	2.05747
gene-BBC0122_RS02605	465	235.57	1	1.96794
gene-BBC0122_RS02610	426	203.571	0	0
gene-BBC0122_RS02615	1071	825.979	0	0
gene-BBC0122_RS02620	1158	912.979	0	0
gene-BBC0122_RS02625	225	69.6937	0	0
gene-BBC0122_RS02630	468	238.073	0	0
gene-BBC0122_RS02635	1023	777.979	1	0.595885
gene-BBC0122_RS02640	876	631.257	2	1.46877
gene-BBC0122_RS02645	801	556.78	0	0
gene-BBC0122_RS02650	738	494.521	0	0
gene-BBC0122_RS02655	1380	1134.98	0	0
gene-BBC0122_RS02660	915	670.192	0	0
gene-BBC0122_RS02665	387	174.438	1	2.6576
gene-BBC0122_RS02670	417	196.714	0	0
gene-BBC0122_RS02675	189	48.1945	0	0
gene-BBC0122_RS02680	351	147.315	0	0
gene-BBC0122_RS02685	804	559.724	3	2.48472
gene-BBC0122_RS02690	462	233.063	0	0
gene-BBC0122_RS02695	1188	942.979	1	0.491618
gene-BBC0122_RS02700	600	359.238	1	1.29047
gene-BBC0122_RS02705	723	479.715	0	0
gene-BBC0122_RS02710	495	261.208	0	0
gene-BBC0122_RS02715	771	527.267	0	0
gene-BBC0122_RS02720	1068	822.979	20	11.266
gene-BBC0122_RS02725	1041	795.979	5.28395	3.07742
gene-BBC0122_RS02730	1032	786.979	0	0
gene-BBC0122_RS02735	1077	831.979	4.42548	2.46591
gene-BBC0122_RS02740	1032	786.979	1.09995	0.647947
gene-BBC0122_RS02745	1089	843.979	28.1906	15.4847
gene-BBC0122_RS02750	366	158.075	0	0
gene-BBC0122_RS02755	1677	1431.98	3	0.971213
gene-BBC0122_RS02760	759	515.319	0	0
gene-BBC0122_RS02765	1431	1185.98	0	0
gene-BBC0122_RS02770	1296	1050.98	0	0
gene-BBC0122_RS02775	1827	1581.98	0	0
gene-BBC0122_RS02780	636	393.992	0	0
gene-BBC0122_RS02785	684	441.317	3	3.15138
gene-BBC0122_RS02790	1308	1062.98	8	3.48895
gene-BBC0122_RS02795	1356	1110.98	4	1.66911
gene-BBC0122_RS02800	1092	846.979	3	1.64202
gene-BBC0122_RS02805	375	164.968	3	8.43045
gene-BBC0122_RS02810	414	194.379	1	2.38495
