target_id	length	eff_length	est_counts	tpm
gene-BBC0122_RS00265	1254	1005.24	0	0
gene-BBC0122_RS00270	996	747.235	0	0
gene-BBC0122_RS00275	768	520.616	0	0
gene-BBC0122_RS00280	408	189.25	0	0
gene-BBC0122_RS00290	1419	1170.24	0	0
gene-BBC0122_RS00300	990	741.235	0	0
gene-BBC0122_RS00305	891	642.374	0	0
gene-BBC0122_RS00310	906	657.374	0	0
gene-BBC0122_RS00315	687	441.208	0	0
gene-BBC0122_RS00320	912	663.374	0	0
gene-BBC0122_RS00325	1806	1557.24	0	0
gene-BBC0122_RS00335	849	600.561	0	0
gene-BBC0122_RS00340	843	594.561	0	0
gene-BBC0122_RS00350	306	114.694	0	0
gene-BBC0122_RS00355	1923	1674.24	28.2583	5.72276
gene-BBC0122_RS00360	1164	915.235	3	1.11139
gene-BBC0122_RS00365	1188	939.235	0	0
gene-BBC0122_RS00370	1305	1056.24	0	0
gene-BBC0122_RS00375	1185	936.235	0	0
gene-BBC0122_RS00380	1164	915.235	0	0
gene-BBC0122_RS00390	1170	921.235	0	0
gene-BBC0122_RS00395	711	464.664	0	0
gene-BBC0122_RS00400	363	154.8	0	0
gene-BBC0122_RS00405	678	432.251	0	0
gene-BBC0122_RS00410	765	517.668	0	0
gene-BBC0122_RS00415	774	526.616	0	0
gene-BBC0122_RS00420	537	298.498	0	0
gene-BBC0122_RS00425	1452	1203.24	0	0
gene-BBC0122_RS00430	912	663.374	0	0
gene-BBC0122_RS00435	1824	1575.24	0	0
gene-BBC0122_RS00440	1014	765.235	0	0
gene-BBC0122_RS00445	963	714.307	0	0
gene-BBC0122_RS00450	1323	1074.24	0	0
gene-BBC0122_RS00455	351	145.748	0	0
gene-BBC0122_RS00460	855	606.561	0	0
gene-BBC0122_RS00465	1392	1143.24	0	0
gene-BBC0122_RS00470	996	747.235	0	0
gene-BBC0122_RS00475	324	126.733	0	0
gene-BBC0122_RS00480	795	547.131	0	0
gene-BBC0122_RS00485	759	511.771	1	0.662523
gene-BBC0122_RS00490	651	406.088	0	0
gene-BBC0122_RS00495	597	354.027	0	0
gene-BBC0122_RS00500	1008	759.235	0	0
gene-BBC0122_RS00505	558	317.769	1	1.067
gene-BBC0122_RS00510	1311	1062.24	0	0
gene-BBC0122_RS00515	1017	768.235	0	0
gene-BBC0122_RS00520	882	633.437	0	0
gene-BBC0122_RS00525	825	576.795	0	0
gene-BBC0122_RS00530	744	497.175	0	0
gene-BBC0122_RS00540	489	255.659	0	0
gene-BBC0122_RS00545	852	603.561	0	0
gene-BBC0122_RS00550	1122	873.235	0	0
gene-BBC0122_RS00555	336	135.181	0	0
gene-BBC0122_RS00560	282	100.787	0	0
gene-BBC0122_RS00565	648	403.088	0	0
gene-BBC0122_RS00570	594	351.312	0	0
gene-BBC0122_RS00575	783	535.509	1	0.633155
gene-BBC0122_RS00585	1548	1299.24	0	0
gene-BBC0122_RS00590	585	343.051	0	0
gene-BBC0122_RS00595	468	237.503	0	0
gene-BBC0122_RS00600	429	205.507	1	1.64987
gene-BBC0122_RS00605	432	207.586	0	0
gene-BBC0122_RS00610	1230	981.235	0	0
gene-BBC0122_RS00615	498	263.228	0	0
gene-BBC0122_RS00620	390	175.248	1	1.93475
gene-BBC0122_RS00625	822	573.852	0	0
gene-BBC0122_RS00630	1599	1350.24	0	0
gene-BBC0122_RS00635	3201	2952.24	0	0
gene-BBC0122_RS00640	1533	1284.24	1	0.264017
gene-BBC0122_RS00645	1944	1695.24	0	0
gene-BBC0122_RS00650	4695	4446.24	0	0
gene-BBC0122_RS00655	555	314.898	0	0
gene-BBC0122_RS12735	69	35.08	0	0
gene-BBC0122_RS00660	972	723.235	0	0
gene-BBC0122_RS00665	924	675.307	0	0
gene-BBC0122_RS00670	942	693.307	0	0
gene-BBC0122_RS00680	1020	771.235	0	0
gene-BBC0122_RS00685	1401	1152.24	0	0
gene-BBC0122_RS00690	2484	2235.24	1	0.151689
gene-BBC0122_RS00695	1488	1239.24	0	0
gene-BBC0122_RS00700	720	473.617	0	0
gene-BBC0122_RS00705	3087	2838.24	0	0
gene-BBC0122_RS00710	3483	3234.24	0	0
gene-BBC0122_RS00715	324	126.733	0	0
gene-BBC0122_RS00720	339	137.129	0	0
gene-BBC0122_RS00725	1584	1335.24	0	0
gene-BBC0122_RS00730	1665	1416.24	0	0
gene-BBC0122_RS00735	492	258.15	0	0
gene-BBC0122_RS00740	588	345.737	0	0
gene-BBC0122_RS00745	237	75.3929	0	0
gene-BBC0122_RS00750	366	156.913	0	0
gene-BBC0122_RS00755	540	301.283	0	0
gene-BBC0122_RS00760	612	368.44	1	0.920259
gene-BBC0122_RS00770	537	298.498	0	0
gene-BBC0122_RS00775	438	212.586	0	0
gene-BBC0122_RS00780	1596	1347.24	0	0
gene-BBC0122_RS00785	723	476.617	1	0.711389
gene-BBC0122_RS00790	1788	1539.24	0	0
gene-BBC0122_RS00795	468	237.503	0	0
gene-BBC0122_RS00800	408	189.25	0	0
gene-BBC0122_RS00805	279	99.0212	0	0
gene-BBC0122_RS00815	624	379.837	0	0
gene-BBC0122_RS00820	1020	771.235	0	0
gene-BBC0122_RS00825	870	621.5	0	0
gene-BBC0122_RS00830	933	684.307	0	0
gene-BBC0122_RS00845	744	497.175	0	0
gene-BBC0122_RS00850	930	681.307	2	0.995323
gene-BBC0122_RS00855	531	293.076	1	1.1569
gene-BBC0122_RS00860	1191	942.235	0	0
gene-BBC0122_RS00865	1467	1218.24	0	0
gene-BBC0122_RS00870	987	738.235	0	0
gene-BBC0122_RS00875	588	345.737	0	0
gene-BBC0122_RS00880	618	374.104	0	0
gene-BBC0122_RS00885	921	672.307	0	0
gene-BBC0122_RS00890	585	343.051	0	0
gene-BBC0122_RS00895	591	348.631	0	0
gene-BBC0122_RS00900	369	159.187	0	0
gene-BBC0122_RS00905	1371	1122.24	0	0
gene-BBC0122_RS00910	1359	1110.24	0	0
gene-BBC0122_RS00915	486	252.977	0	0
gene-BBC0122_RS00920	462	232.472	0	0
gene-BBC0122_RS00925	249	82.3175	0	0
gene-BBC0122_RS00930	429	205.507	7	11.5491
gene-BBC0122_RS00935	741	494.324	0	0
gene-BBC0122_RS00940	1053	804.235	1	0.421593
gene-BBC0122_RS00945	204	57.4448	0	0
gene-BBC0122_RS00950	402	184.399	0	0
gene-BBC0122_RS00955	822	573.852	0	0
gene-BBC0122_RS00960	1086	837.235	0	0
gene-BBC0122_RS00965	2415	2166.24	0	0
gene-BBC0122_RS00970	1503	1254.24	0	0
gene-BBC0122_RS00975	762	514.668	0	0
gene-BBC0122_RS00980	1509	1260.24	0	0
gene-BBC0122_RS00985	282	100.787	0	0
gene-BBC0122_RS00990	1020	771.235	0	0
gene-BBC0122_RS00995	1320	1071.24	0	0
gene-BBC0122_RS01000	897	648.374	0	0
gene-BBC0122_RS01005	831	582.737	0	0
gene-BBC0122_RS01010	1167	918.235	0	0
gene-BBC0122_RS01015	651	406.088	0	0
gene-BBC0122_RS01020	714	467.664	0	0
gene-BBC0122_RS01025	1005	756.235	0	0
gene-BBC0122_RS01035	1299	1050.24	0	0
gene-BBC0122_RS01040	1380	1131.24	0	0
gene-BBC0122_RS01045	1254	1005.24	0	0
gene-BBC0122_RS01050	1581	1332.24	0	0
gene-BBC0122_RS01055	783	535.509	0	0
gene-BBC0122_RS01060	627	382.722	0	0
gene-BBC0122_RS01065	273	95.3314	0	0
gene-BBC0122_RS01070	519	282.081	0	0
gene-BBC0122_RS01075	921	672.307	0	0
gene-BBC0122_RS01080	822	573.852	0	0
gene-BBC0122_RS01085	852	603.561	0	0
gene-BBC0122_RS01090	909	660.374	0	0
gene-BBC0122_RS01095	777	529.616	0	0
gene-BBC0122_RS01100	312	118.699	0	0
gene-BBC0122_RS01105	621	377.104	0	0
gene-BBC0122_RS01110	384	170.695	0	0
gene-BBC0122_RS01115	393	177.505	0	0
gene-BBC0122_RS01120	573	331.873	0	0
gene-BBC0122_RS01125	1461	1212.24	0	0
gene-BBC0122_RS01130	888	639.374	0	0
gene-BBC0122_RS01135	360	152.476	0	0
gene-BBC0122_RS01140	771	523.616	1	0.647536
gene-BBC0122_RS01145	2550	2301.24	0	0
gene-BBC0122_RS01150	690	444.208	0	0
gene-BBC0122_RS01155	720	473.617	0	0
gene-BBC0122_RS01160	504	268.594	0	0
gene-BBC0122_RS01165	561	320.704	0	0
gene-BBC0122_RS01170	1302	1053.24	0	0
gene-BBC0122_RS01175	2484	2235.24	0	0
gene-BBC0122_RS01180	345	141.498	0	0
gene-BBC0122_RS01190	2430	2181.24	0	0
gene-BBC0122_RS01200	1305	1056.24	0	0
gene-BBC0122_RS01205	8595	8346.24	0	0
gene-BBC0122_RS01210	2295	2046.24	0	0
gene-BBC0122_RS01215	2712	2463.24	0	0
gene-BBC0122_RS01220	1173	924.235	0	0
gene-BBC0122_RS01225	1596	1347.24	0	0
gene-BBC0122_RS01230	1839	1590.24	2	0.426428
gene-BBC0122_RS01235	636	391.527	0	0
gene-BBC0122_RS01240	966	717.235	0	0
gene-BBC0122_RS01245	1449	1200.24	0	0
gene-BBC0122_RS01255	402	184.399	0	0
gene-BBC0122_RS01260	1329	1080.24	1	0.313876
gene-BBC0122_RS01265	648	403.088	0	0
gene-BBC0122_RS01270	1701	1452.24	0	0
gene-BBC0122_RS01275	480	247.816	0	0
gene-BBC0122_RS01280	522	284.789	0	0
gene-BBC0122_RS01285	690	444.208	0	0
gene-BBC0122_RS01290	558	317.769	0	0
gene-BBC0122_RS01295	966	717.235	0	0
gene-BBC0122_RS01300	2073	1824.24	0	0
gene-BBC0122_RS01310	1026	777.235	0	0
gene-BBC0122_RS01315	924	675.307	0	0
gene-BBC0122_RS01320	1200	951.235	0	0
gene-BBC0122_RS01330	564	323.474	4	4.19273
gene-BBC0122_RS01335	1215	966.235	0	0
gene-BBC0122_RS01340	612	368.44	0	0
gene-BBC0122_RS01345	1101	852.235	0	0
gene-BBC0122_RS01350	1476	1227.24	0	0
gene-BBC0122_RS01360	606	362.736	0	0
gene-BBC0122_RS01365	216	64.209	0	0
gene-BBC0122_RS01370	771	523.616	0	0
gene-BBC0122_RS01375	666	420.421	0	0
gene-BBC0122_RS01380	624	379.837	0	0
gene-BBC0122_RS01385	2694	2445.24	7	0.970631
gene-BBC0122_RS01390	267	91.8959	0	0
gene-BBC0122_RS01400	1500	1251.24	0	0
gene-BBC0122_RS01405	1119	870.235	0	0
gene-BBC0122_RS01410	1308	1059.24	0	0
gene-BBC0122_RS01415	438	212.586	0	0
gene-BBC0122_RS01425	981	732.235	0	0
gene-BBC0122_RS01430	2019	1770.24	4	0.766136
gene-BBC0122_RS01435	690	444.208	0	0
gene-BBC0122_RS01440	435	209.974	0	0
gene-BBC0122_RS01450	489	255.659	0	0
gene-BBC0122_RS01455	669	423.337	0	0
gene-BBC0122_RS01460	495	260.609	0	0
gene-BBC0122_RS01465	1365	1116.24	0	0
gene-BBC0122_RS01470	1080	831.235	0	0
gene-BBC0122_RS01475	474	242.641	0	0
gene-BBC0122_RS01480	1007	758.235	0	0
gene-BBC0122_RS01485	1611	1362.24	0	0
gene-BBC0122_RS01490	414	193.949	0	0
gene-BBC0122_RS01495	1266	1017.24	0	0
gene-BBC0122_RS01500	717	470.664	0	0
gene-BBC0122_RS01505	699	452.802	0	0
gene-BBC0122_RS01510	1632	1383.24	0	0
gene-BBC0122_RS01515	634	389.566	0	0
gene-BBC0122_RS01520	2649	2400.24	0	0
gene-BBC0122_RS01525	399	182.038	0	0
gene-BBC0122_RS01530	963	714.307	0	0
gene-BBC0122_RS01535	1632	1383.24	0	0
gene-BBC0122_RS01540	270	93.6335	0	0
gene-BBC0122_RS01545	2295	2046.24	2	0.331399
gene-BBC0122_RS01555	1002	753.235	0	0
gene-BBC0122_RS01560	819	570.852	0	0
gene-BBC0122_RS01565	1221	972.235	0	0
gene-BBC0122_RS01570	510	274.143	0	0
gene-BBC0122_RS01575	429	205.507	0	0
gene-BBC0122_RS01580	978	729.235	1	0.464953
gene-BBC0122_RS01585	1245	996.235	0	0
gene-BBC0122_RS01590	606	362.736	0	0
gene-BBC0122_RS01595	324	126.733	0	0
gene-BBC0122_RS01600	2001	1752.24	0	0
gene-BBC0122_RS01610	411	191.634	0	0
gene-BBC0122_RS01615	915	666.374	0	0
gene-BBC0122_RS01620	861	612.5	0	0
gene-BBC0122_RS01625	741	494.324	0	0
gene-BBC0122_RS01630	546	306.722	0	0
gene-BBC0122_RS01635	1824	1575.24	0	0
gene-BBC0122_RS01640	1107	858.235	0	0
gene-BBC0122_RS01645	1161	912.235	0	0
gene-BBC0122_RS01650	1626	1377.24	0	0
gene-BBC0122_RS01655	234	73.7019	0	0
gene-BBC0122_RS01660	768	520.616	0	0
gene-BBC0122_RS01665	939	690.307	0	0
gene-BBC0122_RS01670	1050	801.235	0	0
gene-BBC0122_RS01675	1485	1236.24	1	0.274268
gene-BBC0122_RS01680	1293	1044.24	0	0
gene-BBC0122_RS01685	759	511.771	0	0
gene-BBC0122_RS01690	723	476.617	0	0
gene-BBC0122_RS01700	1032	783.235	0	0
gene-BBC0122_RS01705	2370	2121.24	2	0.319682
gene-BBC0122_RS01715	1095	846.235	0	0
gene-BBC0122_RS01720	1194	945.235	0	0
gene-BBC0122_RS01725	1866	1617.24	0	0
gene-BBC0122_RS01730	240	77.202	0	0
gene-BBC0122_RS01735	1023	774.235	0	0
gene-BBC0122_RS01740	1323	1074.24	0	0
gene-BBC0122_RS01745	756	508.822	0	0
gene-BBC0122_RS01750	246	80.4556	0	0
gene-BBC0122_RS01755	801	553.076	1	0.613044
gene-BBC0122_RS01760	1332	1083.24	1	0.313007
gene-BBC0122_RS01765	1341	1092.24	0	0
gene-BBC0122_RS01770	1473	1224.24	0	0
gene-BBC0122_RS01775	570	329.108	0	0
gene-BBC0122_RS01780	1929	1680.24	0	0
gene-BBC0122_RS01785	450	222.434	0	0
gene-BBC0122_RS01790	834	585.737	0	0
gene-BBC0122_RS01795	630	385.644	0	0
gene-BBC0122_RS01800	2916	2667.24	0	0
gene-BBC0122_RS01805	741	494.324	3	2.05772
gene-BBC0122_RS01810	738	491.324	1	0.690095
gene-BBC0122_RS01815	621	377.104	2	1.79823
gene-BBC0122_RS01820	1383	1134.24	0	0
gene-BBC0122_RS01825	876	627.437	1	0.540389
gene-BBC0122_RS01835	1245	996.235	1	0.340341
gene-BBC0122_RS01840	945	696.307	0	0
gene-BBC0122_RS01845	1008	759.235	2	0.893162
gene-BBC0122_RS01850	855	606.561	0	0
gene-BBC0122_RS01855	723	476.617	0	0
gene-BBC0122_RS01860	699	452.802	0	0
gene-BBC0122_RS01865	1539	1290.24	0	0
gene-BBC0122_RS01870	3747	3498.24	0	0
gene-BBC0122_RS01875	2714	2465.24	0	0
gene-BBC0122_RS01880	702	455.757	0	0
gene-BBC0122_RS01885	225	68.9193	0	0
gene-BBC0122_RS01890	648	403.088	0	0
gene-BBC0122_RS01895	207	59.1483	0	0
gene-BBC0122_RS01900	423	200.706	0	0
gene-BBC0122_RS01905	960	711.307	0	0
gene-BBC0122_RS01915	1212	963.235	0	0
gene-BBC0122_RS01920	732	485.521	0	0
gene-BBC0122_RS01925	816	567.852	0	0
gene-BBC0122_RS01930	987	738.235	0	0
gene-BBC0122_RS01935	423	200.706	0	0
gene-BBC0122_RS01940	351	145.748	0	0
gene-BBC0122_RS01945	909	660.374	0	0
gene-BBC0122_RS01950	1200	951.235	0	0
gene-BBC0122_RS01955	789	541.24	0	0
gene-BBC0122_RS01960	759	511.771	0	0
gene-BBC0122_RS01965	1848	1599.24	0	0
gene-BBC0122_RS01970	777	529.616	0	0
gene-BBC0122_RS01975	831	582.737	0	0
gene-BBC0122_RS01980	681	435.208	0	0
gene-BBC0122_RS01985	885	636.374	0	0
gene-BBC0122_RS01990	897	648.374	0	0
gene-BBC0122_RS01995	738	491.324	0	0
gene-BBC0122_RS02000	1776	1527.24	0	0
gene-BBC0122_RS02005	1311	1062.24	0	0
gene-BBC0122_RS02010	1497	1248.24	0	0
gene-BBC0122_RS02015	882	633.437	0	0
gene-BBC0122_RS02020	3459	3210.24	0	0
gene-BBC0122_RS02030	1446	1197.24	0	0
gene-BBC0122_RS02035	1281	1032.24	0	0
gene-BBC0122_RS02040	1302	1053.24	0	0
gene-BBC0122_RS02045	1293	1044.24	0	0
gene-BBC0122_RS02050	1038	789.235	0	0
gene-BBC0122_RS02055	1302	1053.24	0	0
gene-BBC0122_RS02060	1481	1232.24	0	0
gene-BBC0122_RS02065	180	44.7384	0	0
gene-BBC0122_RS02070	270	93.6335	0	0
gene-BBC0122_RS02080	1458	1209.24	0	0
gene-BBC0122_RS02085	1131	882.235	0	0
gene-BBC0122_RS02090	987	738.235	0	0
gene-BBC0122_RS02095	603	359.846	1	0.942237
gene-BBC0122_RS02105	1401	1152.24	0	0
gene-BBC0122_RS02110	897	648.374	0	0
gene-BBC0122_RS02115	1245	996.235	0	0
gene-BBC0122_RS02120	354	147.969	0	0
gene-BBC0122_RS02125	1239	990.235	0	0
gene-BBC0122_RS02130	948	699.307	0	0
gene-BBC0122_RS02135	282	100.787	0	0
gene-BBC0122_RS02140	771	523.616	0	0
gene-BBC0122_RS02145	705	458.757	0	0
gene-BBC0122_RS02150	1188	939.235	0	0
gene-BBC0122_RS02155	1206	957.235	0	0
gene-BBC0122_RS02160	702	455.757	0	0
gene-BBC0122_RS02165	708	461.664	0	0
gene-BBC0122_RS02170	771	523.616	0	0
gene-BBC0122_RS02180	687	441.208	0	0
gene-BBC0122_RS02185	1296	1047.24	0	0
gene-BBC0122_RS02190	630	385.644	0	0
gene-BBC0122_RS02195	774	526.616	0	0
gene-BBC0122_RS02200	1008	759.235	0	0
gene-BBC0122_RS02205	777	529.616	0	0
gene-BBC0122_RS02210	735	488.521	0	0
gene-BBC0122_RS02215	900	651.374	0	0
gene-BBC0122_RS02220	186	47.7944	0	0
gene-BBC0122_RS02225	738	491.324	0	0
gene-BBC0122_RS02230	375	163.767	0	0
gene-BBC0122_RS02235	783	535.509	0	0
gene-BBC0122_RS02240	978	729.235	0	0
gene-BBC0122_RS02245	1197	948.235	0	0
gene-BBC0122_RS02250	396	179.837	0	0
gene-BBC0122_RS02255	369	159.187	0	0
gene-BBC0122_RS02260	867	618.5	0	0
gene-BBC0122_RS02265	729	482.521	0	0
gene-BBC0122_RS02270	729	482.521	0	0
gene-BBC0122_RS02275	1350	1101.24	0	0
gene-BBC0122_RS02280	876	627.437	0	0
gene-BBC0122_RS02285	1098	849.235	0	0
gene-BBC0122_RS02290	1413	1164.24	0	0
gene-BBC0122_RS02295	1299	1050.24	0	0
gene-BBC0122_RS02300	702	455.757	0	0
gene-BBC0122_RS02305	1656	1407.24	1	0.240941
gene-BBC0122_RS02310	930	681.307	0	0
gene-BBC0122_RS02315	750	503.025	0	0
gene-BBC0122_RS02320	1149	900.235	0	0
gene-BBC0122_RS02325	1182	933.235	0	0
gene-BBC0122_RS02330	1179	930.235	0	0
gene-BBC0122_RS02335	2058	1809.24	0	0
gene-BBC0122_RS02340	1170	921.235	0	0
gene-BBC0122_RS02345	876	627.437	0	0
gene-BBC0122_RS02350	963	714.307	0	0
gene-BBC0122_RS02355	720	473.617	0	0
gene-BBC0122_RS02360	702	455.757	0	0
gene-BBC0122_RS02365	966	717.235	0	0
gene-BBC0122_RS02370	753	505.873	0	0
gene-BBC0122_RS02375	864	615.5	0	0
gene-BBC0122_RS02380	1272	1023.24	0	0
gene-BBC0122_RS02385	981	732.235	0	0
gene-BBC0122_RS02395	858	609.561	0	0
gene-BBC0122_RS02400	1089	840.235	0	0
gene-BBC0122_RS02405	921	672.307	1	0.504324
gene-BBC0122_RS02410	774	526.616	0	0
gene-BBC0122_RS02415	693	447.028	0	0
gene-BBC0122_RS02420	2517	2268.24	0	0
gene-BBC0122_RS02425	786	538.348	0	0
gene-BBC0122_RS02430	456	227.473	0	0
gene-BBC0122_RS02435	267	91.8959	0	0
gene-BBC0122_RS02440	1572	1323.24	0	0
gene-BBC0122_RS02445	573	331.873	0	0
gene-BBC0122_RS02450	792	544.24	0	0
gene-BBC0122_RS02455	1491	1242.24	0	0
gene-BBC0122_RS02460	1143	894.235	0	0
gene-BBC0122_RS02465	702	455.757	0	0
gene-BBC0122_RS02470	198	54.1514	0	0
gene-BBC0122_RS02475	531	293.076	0	0
gene-BBC0122_RS02480	1632	1383.24	1	0.245121
gene-BBC0122_RS02490	1389	1140.24	0	0
gene-BBC0122_RS02495	1635	1386.24	18	4.40263
gene-BBC0122_RS02500	297	109.755	14	43.2493
gene-BBC0122_RS02505	576	334.568	0	0
gene-BBC0122_RS02510	492	258.15	0	0
gene-BBC0122_RS02515	876	627.437	0	0
gene-BBC0122_RS02520	1068	819.235	0	0
gene-BBC0122_RS02525	1563	1314.24	0	0
gene-BBC0122_RS02530	2784	2535.24	0	0
gene-BBC0122_RS02535	846	597.561	0	0
gene-BBC0122_RS02540	993	744.235	0	0
gene-BBC0122_RS02545	861	612.5	0	0
gene-BBC0122_RS02550	252	83.8735	0	0
gene-BBC0122_RS02555	561	320.704	0	0
gene-BBC0122_RS02560	339	137.129	0	0
gene-BBC0122_RS02565	330	130.398	2	5.20039
gene-BBC0122_RS02570	852	603.561	0	0
gene-BBC0122_RS02580	2094	1845.24	0	0
gene-BBC0122_RS02585	768	520.616	0	0
gene-BBC0122_RS02590	396	179.837	0	0
gene-BBC0122_RS02595	603	359.846	0	0
gene-BBC0122_RS02600	453	224.883	0	0
gene-BBC0122_RS02605	465	234.878	0	0
gene-BBC0122_RS02610	426	203.109	0	0
gene-BBC0122_RS02615	1071	822.235	0	0
gene-BBC0122_RS02620	1158	909.235	0	0
gene-BBC0122_RS02625	225	68.9193	0	0
gene-BBC0122_RS02630	468	237.503	0	0
gene-BBC0122_RS02635	1023	774.235	2	0.875858
gene-BBC0122_RS02640	876	627.437	0	0
gene-BBC0122_RS02645	801	553.076	4	2.45218
gene-BBC0122_RS02650	738	491.324	2	1.38019
gene-BBC0122_RS02655	1380	1131.24	0	0
gene-BBC0122_RS02660	915	666.374	0	0
gene-BBC0122_RS02665	387	172.945	0	0
gene-BBC0122_RS02670	417	196.106	1	1.72896
gene-BBC0122_RS02675	189	49.5651	0	0
gene-BBC0122_RS02680	351	145.748	0	0
gene-BBC0122_RS02685	804	556.021	1	0.609798
gene-BBC0122_RS02690	462	232.472	3	4.37549
gene-BBC0122_RS02695	1188	939.235	0	0
gene-BBC0122_RS02700	600	356.955	0	0
gene-BBC0122_RS02705	723	476.617	1	0.711389
gene-BBC0122_RS02710	495	260.609	0	0
gene-BBC0122_RS02715	771	523.616	0	0
gene-BBC0122_RS02720	1068	819.235	32.9071	13.6194
gene-BBC0122_RS02725	1041	792.235	1.0304	0.440989
gene-BBC0122_RS02730	1032	783.235	1.03076	0.446213
gene-BBC0122_RS02735	1077	828.235	2	0.818753
gene-BBC0122_RS02740	1032	783.235	1.03175	0.446643
gene-BBC0122_RS02745	1089	840.235	0	0
gene-BBC0122_RS02750	366	156.913	0	0
gene-BBC0122_RS02755	1677	1428.24	4	0.949592
gene-BBC0122_RS02760	759	511.771	0	0
gene-BBC0122_RS02765	1431	1182.24	0	0
gene-BBC0122_RS02770	1296	1047.24	0	0
gene-BBC0122_RS02775	1827	1578.24	0	0
gene-BBC0122_RS02780	636	391.527	0	0
gene-BBC0122_RS02785	684	438.208	4	3.09497
gene-BBC0122_RS02790	1308	1059.24	4	1.2804
gene-BBC0122_RS02795	1356	1107.24	2	0.612445
gene-BBC0122_RS02800	1092	843.235	1	0.402094
gene-BBC0122_RS02805	375	163.767	2	4.14077
gene-BBC0122_RS02810	414	193.949	0	0
gene-BBC0122_RS02815	618	374.104	0	0
gene-BBC0122_RS02820	267	91.8959	0	0
gene-BBC0122_RS02830	624	379.837	0	0
gene-BBC0122_RS02835	885	636.374	0	0
gene-BBC0122_RS02840	702	455.757	0	0
gene-BBC0122_RS02845	252	83.8735	0	0
gene-BBC0122_RS02860	1446	1197.24	0	0
